line,p0,p1,p2,p3,p4,p5,p6,p7,p8,p9,p10,p11,p12,p13,p14,p15,p16,p17,p18,p19,p20,p21,p22,p23,p24,p25,p26,p27,p28,p29,p30,p31,p32,p33,p34,p35,p36,p37,p38,p39,p40,p41,p42,p43,p44,p45,p46,p47,p48,p49,p50,p51,p52,p53,p54,p55,p56,p57,p58,p59,p60,p61,p62,p63,p64,p65,p66,p67,p68,p69,p70,p71,p72,p73,p74,p75,p76,p77,p78,p79,p80,p81,p82,p83,p84,p85,p86,p87,p88,p89,p90,p91,p92,p93,p94,p95,p96,p97,p98,p99,p100,p101,p102,p103,p104,p105,p106,p107,p108,p109,p110,p111,p112,p113,p114,p115,p116,p117,p118,p119,p120,p121,p122,p123,p124,p125,p126,p127,p128,p129,p130,p131,p132,p133,p134,p135,p136,p137,p138,p139,p140,p141,p142,p143,p144,p145,p146,p147,p148,p149,p150,p151,p152,p153,p154,p155,p156,p157,p158,p159,
41,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,150,134,129,113,101,93,89,85,77,81,73,60,56,52,60,65,77,89,97,93,85,89,81,85,85,81,81,89,105,93,81,69,60,56,60,64,77,81,81,73,73,73,73,85,81,69,64,64,77,85,77,73,73,73,77,77,77,
42,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,251,251,138,121,113,97,93,89,85,77,69,69,60,60,56,52,60,81,73,93,97,89,85,81,81,81,81,81,101,97,89,77,69,64,60,60,64,89,89,81,81,81,81,85,81,73,77,73,77,81,81,77,81,85,85,89,85,89,
43,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,251,251,251,255,125,113,105,97,89,81,77,68,65,64,60,56,52,60,73,73,97,93,93,77,77,77,77,81,85,93,101,101,81,77,64,56,60,65,65,97,93,89,85,81,85,81,85,89,85,93,89,97,97,93,109,117,129,129,142,
44,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,251,251,251,251,251,251,142,101,97,85,81,73,77,65,60,60,60,56,52,65,81,101,97,97,89,89,81,81,81,81,101,101,97,93,77,73,77,64,65,73,97,105,97,97,97,101,109,121,129,158,158,174,178,170,178,178,162,146,150,150,
45,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,251,251,251,251,251,247,251,239,174,93,93,81,77,73,68,60,56,56,52,52,73,81,97,97,97,85,93,85,85,77,89,101,109,109,97,93,81,81,77,93,97,105,137,166,206,198,207,202,198,198,198,186,178,182,182,170,170,170,162,154,158,
46,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,251,251,251,251,247,251,247,243,231,210,186,97,85,77,69,64,60,60,56,56,52,60,81,97,105,105,97,89,89,97,93,97,113,121,113,109,117,150,178,210,219,215,182,202,194,182,198,198,198,207,194,198,190,186,186,186,182,178,170,166,158,158,
47,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,251,247,251,251,247,251,243,235,219,202,186,182,109,73,73,61,60,64,64,60,60,56,85,117,117,105,109,113,109,125,137,154,198,223,251,211,227,223,223,235,223,203,194,202,206,194,190,194,202,202,202,186,190,182,178,182,178,170,158,158,162,150,
48,207,215,223,215,215,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,251,251,251,247,251,251,251,247,231,223,207,198,186,174,162,117,85,73,73,81,89,77,97,97,113,129,162,194,231,239,235,231,231,223,227,227,227,223,227,239,231,235,219,202,211,207,202,198,190,194,202,190,202,186,182,174,174,174,174,174,162,158,154,142,
49,186,191,215,215,219,223,227,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,251,251,247,251,251,247,243,243,219,215,194,182,170,170,158,146,125,109,93,145,178,223,243,243,251,227,231,235,227,251,239,231,219,227,231,239,214,231,223,231,231,219,219,202,206,198,194,198,194,190,194,186,182,186,178,166,162,170,158,166,154,158,142,146,
50,174,190,203,211,223,219,243,239,231,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,247,247,251,251,251,247,243,243,203,198,194,182,158,154,166,186,235,239,231,251,247,235,231,251,251,251,251,243,231,231,243,235,231,231,223,235,227,215,215,207,223,227,219,215,206,190,190,186,190,178,186,182,178,178,166,170,162,158,154,154,150,150,150,146,137,
51,194,186,203,215,219,231,235,239,247,251,255,251,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,251,247,247,247,235,251,215,211,186,190,198,251,247,231,227,239,247,247,247,235,235,251,247,231,247,247,247,239,243,231,239,231,235,235,227,215,206,198,215,211,207,219,215,202,190,186,182,198,182,174,174,174,178,174,166,170,166,158,146,150,142,154,150,142,146,146,
52,174,174,190,203,211,215,223,227,235,223,235,251,251,251,251,251,251,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,251,255,247,251,223,231,239,207,207,251,251,251,247,247,247,247,239,251,251,247,251,251,243,231,243,247,247,247,247,243,243,235,231,231,227,231,219,215,215,194,186,206,199,206,211,206,202,190,190,182,182,178,174,174,174,174,166,162,166,166,162,150,146,150,146,150,142,146,141,
53,162,174,182,198,211,219,223,231,227,227,227,235,247,251,243,251,251,251,247,251,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,251,255,255,227,239,227,251,227,239,247,247,251,243,251,251,251,251,251,251,251,251,247,251,251,247,223,239,243,251,235,243,235,243,223,251,247,223,227,223,227,219,219,206,215,194,190,198,186,202,206,198,194,190,186,186,178,166,174,170,166,166,166,158,150,158,154,142,146,142,137,145,137,129,137,
54,178,174,182,199,219,219,223,223,223,231,231,231,243,243,239,243,247,251,251,251,251,251,247,251,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,235,215,239,255,239,251,255,235,251,251,235,243,247,247,251,247,247,247,251,251,251,251,247,251,251,251,247,247,247,247,251,247,251,247,231,227,247,235,235,235,239,231,227,235,227,219,207,215,211,207,203,198,202,190,178,186,186,190,186,190,186,182,178,170,174,166,166,170,166,162,150,154,154,154,150,142,142,137,137,141,137,137,137,
55,223,247,235,235,235,235,239,235,235,239,239,231,235,239,227,243,243,251,251,247,251,247,251,251,251,251,251,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,243,255,239,215,227,251,223,239,239,251,251,251,251,247,251,247,247,247,247,247,247,247,247,251,247,247,247,251,247,251,247,247,243,251,247,247,251,215,239,219,227,219,239,231,223,223,227,223,227,223,223,194,207,211,203,207,198,198,190,186,182,182,178,190,190,182,174,162,174,170,162,158,162,162,158,158,146,154,154,146,137,142,138,133,133,133,125,138,
56,190,203,211,223,223,231,235,239,247,243,239,235,235,239,247,243,243,251,247,247,247,251,251,251,247,247,251,251,251,251,251,251,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,251,251,247,247,243,247,247,251,247,223,243,243,247,235,251,251,251,251,251,251,247,247,247,247,247,247,247,247,247,251,247,247,247,247,247,247,247,247,247,247,247,247,247,235,227,231,215,235,235,231,231,219,223,223,223,227,223,211,198,215,207,199,198,206,198,194,190,190,186,186,186,186,186,182,166,166,166,162,154,162,158,158,150,150,146,146,141,137,138,137,133,133,133,129,121,
57,182,207,211,215,227,227,231,235,227,231,239,239,243,243,247,251,243,243,243,247,251,251,251,247,251,247,251,251,251,247,251,251,251,251,247,255,255,255,255,255,251,251,251,251,255,255,255,255,255,255,255,255,255,255,255,255,251,255,251,251,251,251,251,251,251,251,247,239,251,251,247,251,247,231,247,247,251,251,251,251,251,251,247,247,247,247,247,247,251,247,247,247,247,247,247,247,243,247,247,251,247,247,247,243,247,243,247,231,227,223,215,231,227,235,227,223,211,223,223,223,223,219,219,190,198,198,198,198,198,194,190,190,202,194,190,186,186,182,178,170,162,158,158,154,154,154,154,150,150,146,142,141,137,142,138,137,133,133,133,129,
58,178,190,203,207,211,219,219,227,219,231,231,235,231,243,247,251,251,247,247,247,251,251,251,247,247,243,251,251,251,251,247,247,247,251,251,251,251,251,247,247,251,251,251,251,251,251,247,251,251,251,251,247,247,247,251,251,247,247,247,247,247,247,247,251,251,251,251,251,251,251,247,243,247,247,247,247,255,251,247,247,247,247,251,247,243,247,247,239,247,243,247,247,247,247,247,243,235,247,247,247,247,247,247,235,235,231,247,227,227,227,219,239,235,235,223,215,211,219,219,219,215,215,219,190,194,194,198,198,198,190,186,186,198,194,194,194,186,182,182,182,170,162,158,154,150,154,154,154,150,146,146,138,137,137,142,137,142,137,133,125,
59,170,182,190,199,203,211,219,219,227,227,235,231,239,239,251,251,247,243,243,251,255,251,247,247,247,247,247,247,251,251,251,247,247,247,251,251,247,251,247,251,251,251,247,247,251,247,247,247,247,247,247,247,247,251,251,251,247,251,247,247,251,251,251,251,247,247,247,247,247,247,247,247,247,247,235,247,247,247,247,251,251,247,247,247,247,247,247,235,247,243,247,239,247,247,243,243,239,239,247,247,247,239,235,227,223,223,219,223,231,223,215,223,227,219,211,211,207,215,215,207,219,215,207,198,178,194,190,190,202,194,190,190,190,194,190,198,186,186,186,178,178,170,158,154,158,158,154,154,154,146,146,138,137,133,138,129,137,137,133,129,
60,190,190,190,215,215,219,223,227,227,231,235,239,239,239,243,243,239,247,243,243,247,239,235,243,239,247,239,247,247,251,247,251,247,251,247,247,247,247,251,247,247,251,247,251,247,247,247,247,247,247,247,247,251,251,251,251,251,247,251,247,247,247,247,247,247,247,251,247,251,247,247,247,247,239,247,247,247,251,247,247,247,247,235,247,247,247,247,247,251,239,235,235,235,247,243,231,227,227,247,227,235,231,223,227,206,207,223,219,219,223,219,211,227,219,210,219,194,194,211,215,219,211,206,198,182,186,203,186,182,186,194,186,190,190,182,182,182,182,186,186,178,174,162,162,154,162,158,158,154,146,150,137,137,137,137,141,137,133,133,129,
61,203,211,215,219,227,227,227,231,235,227,235,239,235,235,227,231,231,235,243,239,243,239,231,235,235,235,239,247,239,243,247,247,247,247,251,247,247,247,251,247,247,247,247,247,247,247,247,247,247,247,247,247,251,251,247,251,251,247,247,247,247,243,247,247,247,251,247,247,247,247,247,247,227,247,247,247,251,247,239,243,247,235,247,235,247,247,247,247,247,227,223,231,231,223,239,231,239,219,219,223,223,215,223,203,202,207,211,215,211,219,211,198,215,211,207,210,198,194,190,202,207,202,198,194,186,186,190,186,182,182,186,186,190,190,178,174,178,182,186,186,182,182,170,162,154,150,150,150,146,150,150,146,142,142,137,133,133,133,129,125,
62,194,194,207,211,219,215,215,231,227,227,227,227,231,235,231,235,223,227,227,231,239,235,235,235,239,239,231,235,243,247,251,251,247,247,247,247,247,247,243,247,247,247,243,247,239,243,243,243,247,247,247,247,247,247,247,251,247,251,243,247,247,251,247,247,243,247,247,247,247,247,251,227,231,247,247,247,247,231,247,235,231,239,235,227,243,239,235,247,239,203,211,223,231,203,231,231,207,215,198,223,194,219,219,207,198,194,206,211,211,219,211,215,215,207,202,203,194,198,186,186,198,202,202,194,182,178,186,178,186,182,178,186,178,182,182,178,170,178,174,178,174,178,174,166,162,154,154,146,141,137,146,146,142,142,137,133,133,129,129,121,
63,186,194,199,203,215,215,211,219,223,223,227,223,219,223,223,227,223,231,223,227,227,231,235,235,243,243,247,243,247,247,247,247,247,247,243,243,247,243,243,243,239,243,243,239,227,239,243,243,247,243,243,243,247,247,247,251,247,247,243,243,247,247,247,243,247,243,243,243,243,247,239,239,243,247,235,239,227,239,235,223,227,239,219,219,243,235,231,235,227,211,198,219,227,194,219,227,231,211,190,211,207,211,211,211,198,194,194,203,207,194,194,223,206,203,194,202,194,194,186,182,186,170,202,186,186,174,186,174,182,178,178,178,182,178,178,170,170,170,178,170,170,166,166,166,162,150,150,150,142,137,150,146,142,137,137,133,133,129,125,129,
64,190,186,194,199,207,207,207,207,215,207,211,207,215,211,215,211,219,219,219,223,223,227,223,231,235,239,247,247,247,247,247,247,247,239,247,247,247,243,243,243,231,235,223,223,215,223,231,243,247,243,247,243,243,247,247,247,247,247,243,235,247,247,247,247,235,247,243,239,243,243,223,239,231,235,235,211,219,231,227,215,215,239,194,227,219,231,219,231,211,199,211,215,219,206,219,223,211,211,203,215,211,194,203,199,198,194,190,198,203,194,198,215,207,190,194,198,194,194,182,186,194,178,178,182,182,170,182,186,162,178,174,174,170,174,170,150,158,162,162,158,166,162,166,162,158,158,154,146,141,137,142,142,138,138,133,129,129,129,125,121,
65,170,182,182,186,190,190,198,198,198,194,203,203,203,203,207,203,207,202,215,211,215,215,219,219,231,223,239,239,243,239,247,235,227,231,231,235,235,235,231,227,215,219,211,219,215,219,235,231,231,239,239,239,239,243,247,227,239,243,243,243,243,239,247,231,243,239,231,235,231,235,231,231,219,223,223,223,223,227,223,211,207,235,211,215,211,215,223,223,207,199,174,211,207,203,203,223,203,203,198,203,207,190,198,194,182,186,186,198,198,182,186,198,198,194,178,202,190,198,174,178,182,182,174,166,166,170,178,182,182,174,174,170,170,170,170,154,154,158,158,158,154,158,166,158,158,154,146,154,142,142,129,137,129,133,138,133,129,125,125,117,
66,166,174,182,182,186,186,194,190,190,194,198,198,198,194,198,199,194,194,198,206,211,207,207,215,231,227,227,227,235,227,227,223,227,219,219,223,223,219,207,215,211,219,211,207,215,219,219,211,223,227,243,227,231,243,227,235,235,239,239,235,243,235,239,223,223,231,231,223,227,227,231,219,231,219,223,215,223,227,223,215,211,211,199,211,207,215,219,219,194,186,190,202,198,202,202,211,198,203,198,203,199,215,182,194,182,182,186,186,194,182,186,194,182,186,186,178,178,182,182,182,170,178,174,166,162,154,166,170,174,170,170,166,170,166,166,162,150,154,146,154,154,150,166,158,158,154,146,146,142,142,133,137,129,133,129,133,133,125,125,121,
67,170,174,182,182,182,194,190,190,186,186,190,194,198,194,198,198,198,194,198,198,202,211,207,207,207,207,211,215,219,223,211,219,211,211,211,207,207,207,219,199,203,207,203,199,202,207,190,199,211,211,219,215,223,207,211,199,215,215,223,235,235,211,231,223,227,223,227,231,219,227,215,223,219,219,207,223,223,223,219,211,207,198,198,211,199,206,207,207,202,190,198,194,194,178,202,211,203,202,198,202,203,202,190,190,186,182,186,174,186,182,178,190,190,178,170,170,162,174,182,178,182,170,166,162,166,158,162,154,162,166,170,166,162,170,166,166,154,146,150,158,154,150,150,150,146,154,150,142,138,129,129,133,133,129,133,129,121,121,121,121,
68,162,162,178,174,178,178,178,190,182,186,186,186,186,182,182,190,194,194,186,194,186,198,198,194,194,190,215,203,202,194,203,194,206,206,207,203,199,203,207,211,203,199,194,194,194,190,194,190,203,207,215,207,215,203,203,207,207,198,211,219,219,223,219,223,223,219,227,231,227,219,215,219,219,211,215,219,211,215,211,223,198,194,194,202,203,194,203,202,198,186,186,194,186,186,186,198,203,202,194,194,194,198,194,190,182,178,174,178,178,178,174,178,182,174,174,174,170,166,170,178,174,170,150,154,162,154,158,150,158,162,162,170,162,158,158,162,154,150,146,142,158,154,146,146,150,146,150,142,133,134,129,125,129,125,129,125,133,121,121,121,
69,158,154,170,162,166,170,170,174,174,186,178,182,182,182,178,186,178,186,182,186,190,186,190,182,190,182,190,190,190,190,186,186,190,190,203,194,198,202,203,203,194,198,190,190,182,178,178,186,206,203,203,207,207,203,202,199,211,202,211,202,202,215,211,211,219,219,223,211,203,198,215,219,211,211,215,211,219,219,219,215,215,202,190,202,198,207,194,194,190,186,190,190,174,194,194,194,198,206,194,198,190,194,194,190,186,174,170,174,174,178,170,178,174,174,170,170,170,162,158,170,174,166,166,162,158,158,162,154,154,158,166,154,162,162,154,158,142,150,150,146,150,150,154,142,146,138,146,146,142,133,129,125,129,129,121,125,117,121,117,121,
70,142,154,150,146,154,158,162,166,166,174,170,166,174,182,178,170,174,186,182,190,194,182,182,186,182,182,178,178,186,182,186,186,186,194,194,190,194,198,194,195,190,186,186,194,178,174,174,186,194,198,207,203,203,194,202,202,194,194,199,199,202,190,199,203,199,199,206,207,186,203,215,219,203,207,211,215,207,207,203,211,211,202,198,194,194,198,198,194,186,178,190,190,170,182,186,174,194,194,190,203,190,194,186,182,186,178,170,170,182,174,170,166,158,170,170,170,170,170,158,158,162,162,166,162,162,170,150,158,150,154,158,162,150,158,162,154,150,146,150,150,150,138,146,142,146,133,138,138,138,133,129,129,125,133,125,117,121,113,121,113,
71,126,138,142,142,150,146,158,158,158,162,158,170,170,170,170,170,170,178,170,186,174,178,178,186,174,178,174,170,178,182,178,178,182,190,190,186,190,190,194,186,182,186,178,174,174,174,174,174,194,194,198,203,203,190,186,194,203,190,186,198,194,186,190,198,194,194,190,190,186,206,211,211,198,211,198,211,199,203,202,198,207,207,194,198,194,194,194,186,186,182,182,186,174,182,186,190,190,190,190,190,186,190,190,186,178,174,178,158,174,174,174,170,174,170,166,174,170,170,154,162,162,158,146,170,158,166,162,162,158,154,154,158,150,150,154,150,146,146,146,146,141,146,142,142,138,134,129,138,137,133,137,125,125,121,125,121,121,117,117,117,
